year,destination_city,destination_district,destination_village,origin_province,origin_city,total_migrants
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Jawa Tengah,Banyumas,9
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Jawa Tengah,Blora,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Jawa Tengah,Brebes,8
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Jawa Tengah,Cilacap,6
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Jawa Tengah,Grobogan,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Jawa Tengah,Kebumen,3
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Jawa Tengah,Pemalang,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Jawa Tengah,Purbalingga,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Jawa Tengah,Purworejo,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Jawa Tengah,Rembang,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Jawa Tengah,Tegal,7
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Jawa Tengah,Wonosobo,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Jawa Timur,Bondowoso,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Jawa Timur,Jember,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Jawa Timur,Kota Malang,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Jawa Timur,Kota Surabaya,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Jawa Timur,Pamekasan,2
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Jawa Timur,Tuban,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Kalimantan Barat,Kota Singkawang,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Kalimantan Tengah,Seruyan,3
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Kep. Bangka Belitung,Bangka,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Kep. Bangka Belitung,Bangka Selatan,5
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Kep. Bangka Belitung,Bangka Tengah,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Lampung,Kota Bandar Lampung,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Lampung,Lampung Timur,2
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Barat,Subang,8
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Barat,Sukabumi,6
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Barat,Sumedang,2
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Barat,Tasikmalaya,10
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Tengah,Banjarnegara,10
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Tengah,Banyumas,7
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Tengah,Batang,3
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Tengah,Blora,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Tengah,Boyolali,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Tengah,Brebes,6
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Tengah,Cilacap,6
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Tengah,Grobogan,4
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Tengah,Karanganyar,6
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Tengah,Kebumen,3
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Tengah,Kendal,2
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Tengah,Klaten,4
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Tengah,Kota Magelang,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Tengah,Kota Semarang,8
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Tengah,Kota Surakarta,3
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Tengah,Kota Tegal,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Tengah,Pati,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Tengah,Pekalongan,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Tengah,Pemalang,2
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Tengah,Purbalingga,2
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Tengah,Semarang,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Tengah,Sragen,6
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Tengah,Sukoharjo,11
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Tengah,Tegal,15
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Tengah,Wonogiri,4
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Tengah,Wonosobo,4
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Timur,Bangkalan,7
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Timur,Bojonegoro,7
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Timur,Kota Madiun,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Timur,Lumajang,6
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Timur,Malang,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Timur,Mojokerto,4
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Timur,Ngawi,2
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Timur,Pasuruan,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Timur,Sampang,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Timur,Sidoarjo,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Timur,Sumenep,2
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Jawa Timur,Tuban,8
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Kalimantan Barat,Ketapang,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Kalimantan Barat,Kota Pontianak,5
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Kalimantan Barat,Kota Singkawang,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Kalimantan Barat,Sambas,5
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Kalimantan Selatan,Hulu Sungai Tengah,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Kalimantan Selatan,Kota Banjarmasin,2
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Kalimantan Timur,Kota Bontang,2
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Kalimantan Timur,Kota Samarinda,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Kep. Bangka Belitung,Bangka Barat,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Kep. Bangka Belitung,Kota Pangkal Pinang,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Kepulauan Bangka Belitung,Bangka Barat,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Kepulauan Riau,Kota Batam,2
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Lampung,Kota Bandar Lampung,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Lampung,Lampung Timur,5
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Lampung,Pesawaran,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Lampung,Pringsewu,2
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Lampung,Tanggamus,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Lampung,Tulang Bawang,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Maluku,Buru,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Maluku,Kota Ambon,2
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Maluku,Kota Tual,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Maluku,Maluku Tengah,3
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Maluku Utara,Kota Ternate,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Nusa Tenggara Barat,Kota Mataram,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Nusa Tenggara Timur,Ende,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Nusa Tenggara Timur,Manggarai,3
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Nusa Tenggara Timur,Timor Tengah Selatan,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Papua Tengah,Nabire,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Riau,Indragiri Hulu,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Riau,Kota Pekanbaru,4
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Riau,Rokan Hilir,2
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Sulawesi Barat,Mamasa,3
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Sulawesi Selatan,Kota Makassar,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Kebon Kosong,Sulawesi Selatan,Kota Palopo,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Lampung,Pesisir Barat,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Lampung,Tanggamus,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Maluku,Kota Ambon,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Nusa Tenggara Barat,Lombok Utara,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Papua,Keerom,5
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Riau,Kepulauan Meranti,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Riau,Kota Pekanbaru,3
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Riau,Kuantan Singingi,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Sulawesi Selatan,Luwu Timur,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Sulawesi Tenggara,Konawe Selatan,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Sulawesi Utara,Minahasa Selatan,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Sumatera Barat,Padang Pariaman,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Sumatera Barat,Sijunjung,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Sumatera Utara,Asahan,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Sumatera Utara,Karo,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Sumatera Utara,Nias,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Kartini,Sumatera Utara,Tapanuli Selatan,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Gunung Sahari Utara,Aceh,Pidie,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Gunung Sahari Utara,Bali,Tabanan,2
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Gunung Sahari Utara,Banten,Kota Tangerang,4
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Gunung Sahari Utara,Banten,Kota Tangerang Selatan,2
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Gunung Sahari Utara,Banten,Lebak,2
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Gunung Sahari Utara,Banten,Pandeglang,7
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Gunung Sahari Utara,Banten,Tangerang,2
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Gunung Sahari Utara,Jambi,Kota Jambi,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Gunung Sahari Utara,Jawa Barat,Bandung,1
2025,Kota Adm. Jakarta Pusat,Sawah Besar,Gunung Sahari Utara,Jawa Barat,Bandung Barat,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Panggang,Jawa Barat,Sukabumi,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Panggang,Jawa Tengah,Cilacap,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Panggang,Jawa Tengah,Kudus,3
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Panggang,Jawa Tengah,Pemalang,4
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Panggang,Kalimantan Utara,Bulungan,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Panggang,Kepulauan Riau,Karimun,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Panggang,Lampung,Lampung Tengah,2
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Panggang,Lampung,Pesawaran,7
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Panggang,Lampung,Tulang Bawang Barat,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Panggang,Lampung,Way Kanan,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Panggang,Nusa Tenggara Barat,Kota Mataram,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Panggang,Sumatera Selatan,Musi Banyuasin,5
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Panggang,Sumatera Utara,Kota Medan,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Kelapa,Banten,Kota Tangerang,4
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Kelapa,Banten,Kota Tangerang Selatan,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Kelapa,Banten,Pandeglang,2
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Kelapa,Banten,Tangerang,13
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Kelapa,Jawa Barat,Bandung,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Kelapa,Jawa Barat,Bekasi,2
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Kelapa,Jawa Barat,Bogor,4
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Kelapa,Jawa Barat,Cirebon,6
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Kelapa,Jawa Barat,Karawang,5
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Kelapa,Jawa Barat,Kota Bekasi,4
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Kelapa,Jawa Barat,Kota Depok,6
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Kelapa,Jawa Barat,Subang,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Kelapa,Jawa Tengah,Brebes,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Kelapa,Jawa Tengah,Kebumen,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Kelapa,Jawa Tengah,Tegal,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Kelapa,Kalimantan Barat,Kayong Utara,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Kelapa,Kalimantan Timur,Kota Samarinda,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Kelapa,Kalimantan Utara,Bulungan,2
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Kelapa,Lampung,Tanggamus,2
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Kelapa,Nusa Tenggara Barat,Lombok Barat,2
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Kelapa,Nusa Tenggara Timur,Malaka,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Kelapa,Sulawesi Barat,Pasangkayu,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Kelapa,Sulawesi Selatan,Bone,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Kelapa,Sulawesi Selatan,Luwu,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Kelapa,Sumatera Selatan,Kota Palembang,3
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Harapan,Banten,Kota Serang,2
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Harapan,Banten,Kota Tangerang,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Harapan,Banten,Serang,5
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Harapan,Banten,Tangerang,20
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Harapan,Jawa Barat,Bogor,2
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Harapan,Jawa Barat,Garut,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Harapan,Jawa Barat,Kota Depok,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Harapan,Jawa Tengah,Brebes,4
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Harapan,Kalimantan Barat,Ketapang,5
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Harapan,Lampung,Lampung Selatan,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Utara,Pulau Harapan,Sulawesi Selatan,Bone,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Untung Jawa,Banten,Kota Serang,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Untung Jawa,Banten,Kota Tangerang,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Untung Jawa,Banten,Kota Tangerang Selatan,5
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Untung Jawa,Banten,Tangerang,5
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Untung Jawa,Jawa Barat,Bogor,7
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Untung Jawa,Jawa Barat,Kota Bekasi,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Untung Jawa,Jawa Barat,Kota Depok,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Untung Jawa,Jawa Barat,Sukabumi,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Untung Jawa,Jawa Tengah,Banjarnegara,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Untung Jawa,Jawa Tengah,Boyolali,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Untung Jawa,Kalimantan Tengah,Kota Palangkaraya,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Untung Jawa,Kepulauan Riau,Kepulauan Anambas,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Untung Jawa,Lampung,Tanggamus,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Tidung,Banten,Kota Cilegon,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Tidung,Banten,Kota Tangerang,5
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Tidung,Banten,Lebak,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Tidung,Banten,Pandeglang,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Tidung,Banten,Tangerang,24
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Tidung,Jawa Barat,Bekasi,2
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Tidung,Jawa Barat,Bogor,4
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Tidung,Jawa Barat,Garut,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Tidung,Jawa Barat,Indramayu,3
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Tidung,Jawa Barat,Kota Bekasi,2
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Tidung,Jawa Barat,Kota Depok,5
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Tidung,Jawa Barat,Subang,3
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Tidung,Jawa Tengah,Jepara,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Tidung,Lampung,Lampung Tengah,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Tidung,Nusa Tenggara Barat,Kota Bima,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Tidung,Papua Tengah,Mimika,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Tidung,Riau,Kuantan Singingi,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Pari,Aceh,Pidie,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Pari,Banten,Serang,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Pari,Banten,Tangerang,9
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Pari,Jawa Barat,Bekasi,8
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Pari,Jawa Barat,Bogor,2
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Pari,Jawa Barat,Karawang,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Pari,Jawa Barat,Subang,5
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Pari,Jawa Barat,Tasikmalaya,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Pari,Jawa Tengah,Klaten,2
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Pari,Jawa Tengah,Kota Tegal,5
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Pari,Jawa Timur,Bojonegoro,1
2025,Kab. Adm. Kep. Seribu,Kepulauan Seribu Selatan,Pulau Pari,Sumatera Selatan,Lahat,4
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Aceh,Kota Banda Aceh,7
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Aceh,Kota Lhokseumawe,4
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Banten,Pandeglang,5
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Banten,Tangerang,1
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Bengkulu,Kota Bengkulu,1
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Daerah Istimewa Yogyakarta,Sleman,1
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Jawa Barat,Bekasi,4
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Jawa Barat,Bogor,3
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Jawa Barat,Cianjur,5
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Jawa Barat,Cirebon,1
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Jawa Barat,Kota Bekasi,5
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Jawa Barat,Kota Bogor,2
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Jawa Barat,Kuningan,3
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Jawa Barat,Purwakarta,4
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Jawa Barat,Sukabumi,2
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Jawa Tengah,Brebes,1
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Jawa Tengah,Grobogan,1
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Jawa Tengah,Kebumen,1
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Jawa Tengah,Kota Tegal,1
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Jawa Tengah,Pekalongan,1
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Jawa Tengah,Purbalingga,4
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Jawa Tengah,Semarang,4
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Jawa Tengah,Sragen,5
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Jawa Tengah,Wonosobo,5
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Jawa Timur,Jember,2
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Jawa Timur,Nganjuk,1
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Kalimantan Barat,Sambas,1
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Maluku,Buru,1
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Nusa Tenggara Barat,Kota Mataram,1
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Papua,Keerom,1
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Riau,Kota Pekanbaru,1
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Sulawesi Selatan,Kota Makassar,3
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Sulawesi Selatan,Luwu Timur,1
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Sulawesi Selatan,Pinrang,1
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Sumatera Barat,Kota Payakumbuh,1
2025,Kota Adm. Jakarta Pusat,Gambir,Gambir,Sumatera Barat,Sijunjung,4
